new_id	phase	G__Bacteroides	G__Dialister	G__Alistipes	G__Escherichia.Shigella	G__Subdoligranulum	G__Parabacteroides	G__Sutterella	G__Acidaminococcus	G__Parasutterella	G__Enterobacter	G__Citrobacter	F__Lachnospiraceae	G__Akkermansia	G__Anaerotruncus	G__Streptococcus	G__Barnesiella	G__Prevotella	G__Klebsiella	F__Ruminococcaceae	O__Clostridiales	F__Enterobacteriaceae	G__Phascolarctobacterium	G__Roseburia	G__Faecalibacterium	G__Flavonifractor	O__Burkholderiales	G__Ruminococcus	G__Oscillibacter	G__Haemophilus	G__Proteus	G__Collinsella	F__Erysipelotrichaceae	G__Ruminococcus2	G__Anaerostipes	G__Odoribacter	G__Veillonella	G__Paraprevotella	C__Alphaproteobacteria	G__Clostridium_IV	G__Romboutsia	G__Hafnia	P__Firmicutes	F__Porphyromonadaceae	G__Lactobacillus	G__Clostridium_XVIII	G__Coprobacter	G__Bilophila	O__Bacteroidales	G__Turicibacter	G__Sporobacter	G__Holdemanella	G__Pseudomonas	G__Eisenbergiella	G__Enterococcus	G__Blautia	G__Halomonas	G__Pseudoflavonifractor	G__Clostridium_XlVa	G__Intestinibacter	G__Dorea	G__Desulfovibrio	G__Eggerthella	G__Fusicatenibacter	G__Clostridium_sensu_stricto	G__Oxalobacter	G__Megamonas	P__Proteobacteria	G__Coprococcus	G__Fusobacterium	G__Anaerovorax	G__Shewanella	G__Acinetobacter	G__Dysgonomonas	G__Staphylococcus	P__Bacteroidetes	G__Asteroleplasma	G__Terrisporobacter	K__Bacteria	G__Butyricimonas	G__Clostridium_XlVb	G__Treponema	G__Succinivibrio	G__Catenibacterium	G__Morganella	G__Faecalicoccus	F__Streptophyta	G__Microbacter	F__Clostridiales_Incertae_Sedis_XII	F__Sutterellaceae	G__Intestinimonas	G__Butyricicoccus	G__Holdemania	F__Desulfovibrionaceae	G__Alloprevotella	G__Coprobacillus	G__Megasphaera	G__Comamonas	F__Rikenellaceae	F__Prevotellaceae	F__Coriobacteriaceae	G__Pluralibacter	G__Senegalimassilia	G__Rothia	G__Faecalitalea	G__Succiniclasticum	F__Flavobacteriaceae	G__Burkholderia	G__Mitsuokella	G__Solobacterium	G__Butyrivibrio	G__Allisonella	G__Olsenella	G__Bifidobacterium	G__Anaeroglobus	G__Selenomonas	G__Cellulosilyticum	G__Pyramidobacter	G__Rikenella	G__Paraeggerthella	G__Lactococcus	G__Propionibacterium	G__Catabacter	G__Peptococcus	G__Porphyromonas	G__Propionispira	F__Veillonellaceae	G__Providencia	G__Mogibacterium	G__Weissella	G__Granulicatella	C__Clostridia	G__Actinomyces	G__Pediococcus	G__Hungatella	G__Serratia	G__Slackia	G__Raoultella	C__Gammaproteobacteria	G__Kluyvera	G__Delftia	G__Salmonella	G__Howardella	G__Asaccharobacter	G__Fusibacter	F__Acidaminococcaceae	P__Candidatus_Saccharibacteria	G__Ethanoligenens	G__Gemella	G__Atopobium	C__Mollicutes	G__Campylobacter	G__Empedobacter	G__Lactonifactor	G__Christensenella	G__Marvinbryantia	G__Victivallis	G__Gordonibacter	G__Oribacterium	G__Coriobacterium	G__Parvimonas	G__Flavobacterium	G__Anaerofilum	G__Pseudarcicella	G__Microbacterium	O__Cytophagales	G__Corynebacterium	F__Clostridiales_Incertae_Sedis_XIII	G__Cronobacter	G__Salinicola	C__Bacilli	G__Anaerobiospirillum	G__Pseudobacteroides	G__Helicobacter	G__Parvibacter	G__Clostridium_XI	G__Acetobacteroides	G__Gemmiger	G__Sediminibacterium	G__Coraliomargarita	G__Elusimicrobium	G__Stenotrophomonas	G__Cloacibacillus	G__Acetanaerobacterium	G__Diaphorobacter	G__Succinatimonas	F__Marinilabiliaceae	G__Robinsoniella	G__Sneathia	G__Peptostreptococcus	G__Murimonas	G__Rhodoluna	G__Desulfonispora	G__Papillibacter	G__Eikenella	F__Clostridiales_Incertae_Sedis_XI	G__Cryptobacterium	G__Sphingobium	G__Eubacterium	G__Chryseobacterium	G__Brevundimonas	G__Thermicanus	G__Pseudoxanthomonas	G__Cellvibrio	G__Aggregatibacter	O__Gammaproteobacteria_incertae_sedis	G__Hydrogenoanaerobacterium	G__Enhydrobacter	G__Actinobacillus	G__Pseudochrobactrum	F__Cytophagaceae	G__Sporosarcina	G__Aeromonas	G__Anaerosporobacter	O__Bacillales	G__Paracoccus	G__Fluviicola	G__Alcaligenes	G__Ezakiella	P__Parcubacteria	G__Catenisphaera	G__Peptoniphilus	G__Acetobacterium	G__Neisseria	G__Cupriavidus	G__Leuconostoc	G__Scardovia	G__Oligella	G__Cloacibacterium	G__Acidovorax	F__Peptococcaceae_1	G__Abiotrophia	G__Allobaculum	G__Achromobacter	G__Lachnoanaerobaculum	G__Syntrophococcus	G__Undibacterium	G__Schwartzia	G__Variovorax	F__Actinomycetaceae	G__Negativicoccus	F__Alcaligenaceae	G__Psychrobacter	G__Lysinibacillus	C__Betaproteobacteria	F__Peptostreptococcaceae	G__Aeriscardovia	G__Mobilitalea	G__Anaerofustis	G__Sphingobacterium	G__Sedimentibacter	G__Arcobacter	G__Bacillus	G__Janthinobacterium	G__Marinomonas	G__Limnohabitans	G__Sphingomonas	G__Ralstonia	G__Curvibacter	G__Legionella	F__Cyclobacteriaceae	G__Roseomonas	G__Aerococcus	G__Anaeroplasma	G__Mucispirillum	G__Vagococcus	G__Leptotrichia	F__Bacillariophyta	G__Lautropia	G__Thermoactinomyces	G__Adlercreutzia	G__Pectobacterium	G__Asticcacaulis	G__Pelomonas	G__Cellulosimicrobium	G__Tabrizicola	G__Rhizobium	G__Duganella	F__Peptoniphilaceae	G__Deinococcus	G__Rhizobacter	G__Shinella	G__Lysobacter	G__Listeria	G__Enterorhabdus	F__Oxalobacteraceae	G__Trichococcus	G__Brevibacterium	G__Parasporobacterium	G__Nocardioides	F__Cryomorphaceae	O__Myxococcales	G__Paludibacter	G__Aquicella	G__Murdochiella	G__Alloscardovia	G__Finegoldia	G__Anaerococcus	G__Kocuria	G__Nosocomiicoccus	G__Bacteriovorax	O__Lactobacillales	F__Rhodocyclaceae	G__Kingella	F__Rhodobacteraceae	G__Pelospora	O__Rhizobiales	O__Flavobacteriales	G__Labilithrix	G__Phycicola	F__Neisseriaceae	G__Bosea	G__Ornithinimicrobium	F__Microbacteriaceae	G__Caulobacter	G__Yokenella	G__Macellibacteroides	G__Novosphingobium	G__Anoxybacillus	G__Methylobacterium	G__Hymenobacter	G__Ochrobactrum	O__Actinomycetales	NA	G__Pseudoalteromonas	F__Clostridiaceae_4	F__Leptotrichiaceae	G__Bdellovibrio	G__Arenimonas	G__Gallicola	G__Psychromonas	G__Rhodoferax	F__Intrasporangiaceae	O__Gp16	G__Mobiluncus	G__Anaerosphaera	G__Dolosigranulum	G__Hyphomicrobium	C__Epsilonproteobacteria	G__Guggenheimella	F__Rickettsiaceae	F__Clostridiaceae_1	C__Deltaproteobacteria	G__Methylomarinum	G__Tepidimonas	G__Trueperella	G__Polynucleobacter	G__Vibrio	P__Microgenomates	C__Cyanobacteria	G__Lachnospira	G__Obesumbacterium	F__Chloroflexaceae	G__Alkanindiges	G__Marmoricola	G__Arthrobacter	G__Clavibacter	G__Kytococcus	G__Sphingorhabdus	F__Burkholderiales_incertae_sedis	G__Mangrovibacter	G__Bradyrhizobium	G__Geothrix	G__Anaerobacter	G__Rhodococcus	G__Pseudocitrobacter	G__Thermomonas	G__Polaromonas	G__Daeguia	G__Capnocytophaga	O__Blastocatella	G__Propionivibrio	G__Ensifer	G__Diplorickettsia	G__Bulleidia	G__Cardiobacterium	G__Armatimonas.Armatimonadetes_gp1	G__Leifsonia	O__Gp6	G__Solirubrobacter	G__Methylotenera	G__Luteococcus	G__Spirochaeta
2020-023_PSC_0401	BL	2843	9	142	0	111	43	0	0	90	0	0	2248	0	0	223	105	0	0	167	0	0	0	96	2975	0	0	49	47	3196	0	230	18	368	89	25	168	0	0	0	0	0	79	0	1253	63	14	0	0	0	0	0	0	0	0	350	0	0	0	27	72	0	0	10	54	0	0	0	0	0	0	0	0	0	0	0	95	10	0	0	0	0	0	0	0	0	0	0	0	0	7	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	789	113	0	0	0	0	0	0	27	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0403	BL	4575	0	918	733	441	621	278	0	40	0	104	2285	0	9	157	503	610	0	2116	870	0	1007	113	845	4	0	22	531	5	0	112	0	0	0	20	2	486	0	198	0	0	26	0	0	0	24	14	0	0	19	191	0	62	0	3	0	43	0	0	0	0	0	6	0	0	0	0	0	0	20	0	0	0	0	0	0	0	15	66	65	0	0	0	0	0	5	0	0	0	9	6	0	0	339	0	0	0	0	0	5	0	6	0	0	0	0	0	0	0	262	9	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0404	BL	4887	2	405	0	85	323	5	0	0	0	0	497	23	0	296	175	0	0	386	23	0	237	182	710	0	0	526	315	414	0	0	8	22	11	11	345	0	0	6	0	0	72	0	0	0	0	0	0	6	0	0	0	0	0	37	0	0	25	24	0	0	0	28	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	185	0	4	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0406	BL	1580	147	323	12	98	358	761	0	16	0	0	655	0	579	16	78	2644	0	985	381	0	0	380	961	0	0	224	669	70	0	541	67	34	19	27	0	93	153	0	0	0	118	69	3	0	25	15	106	0	0	0	0	0	0	26	0	0	381	0	46	49	8	23	6	46	0	27	157	0	4	0	0	0	0	0	0	0	126	14	19	0	0	0	0	0	0	0	0	0	19	41	2	0	27	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	39	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0408	BL	2224	0	1084	2702	1767	250	305	0	5	0	289	472	116	1801	147	40	2514	0	1418	955	0	1673	1043	204	5	0	50	1061	15	0	68	38	68	71	4	0	397	25	132	17	0	845	926	5	0	19	116	0	10	234	86	0	4	0	54	0	0	751	7	29	1529	0	105	60	56	0	2	68	0	20	0	0	0	0	6	0	0	9	0	10	0	0	0	0	0	0	0	70	0	6	14	38	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	45	0	111	66	56	0	0	0	0	0	0	3	0	27	0	9	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0411	BL	7769	425	0	77	0	0	0	0	0	0	9	174	0	225	184	0	0	0	439	96	127	0	542	58	603	0	0	132	241	350	0	69	24	0	0	156	0	0	47	30	0	0	0	2	152	0	0	0	9	0	0	3	0	461	333	0	560	1355	79	53	0	6	557	75	0	0	0	78	29	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	20	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	3	22	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0412	BL	3989	986	1010	171	239	275	0	565	2	0	14	1736	0	12	189	278	0	0	780	85	0	110	844	1327	4	0	336	95	0	0	68	0	25	7	21	31	0	0	71	7	0	36	0	1167	0	25	30	0	51	0	184	0	9	45	29	0	0	119	0	137	0	0	44	30	0	0	0	26	0	0	0	0	0	0	0	0	0	0	6	6	0	0	24	0	0	0	0	0	0	0	0	0	690	0	0	0	0	0	0	3	0	0	16	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0415	BL	2776	0	109	14	15	592	0	0	0	1869	34	1244	0	25	111	285	10	203	40	0	1688	656	80	28	0	0	0	3	0	0	0	39	0	38	0	0	134	3	28	0	0	320	0	0	10	11	146	0	0	0	119	0	0	0	23	0	11	36	25	43	0	0	10	0	4	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	3	0	26	0	0	0	0	7	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	183	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0417	BL	6667	287	3008	492	425	314	353	0	92	0	213	928	94	24	109	2665	0	0	1821	417	126	0	176	144	15	0	315	1106	161	0	91	28	305	51	0	7	0	0	87	22	171	126	0	3	6	0	85	0	74	5	0	0	11	22	156	0	35	46	11	53	0	0	60	55	121	0	58	80	0	24	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	4	22	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	2	0	0	2	0	0	0	0	16	0	40	0	0	0	0	5	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0418	BL	5055	688	1781	489	370	3411	0	0	0	0	0	1075	44	189	45	0	29	0	3338	686	0	1775	64	772	197	0	816	859	0	0	28	620	66	0	0	0	0	0	706	13	0	224	0	0	61	311	340	275	0	5	0	0	369	379	353	0	877	763	31	13	0	49	76	9	55	0	0	0	0	46	0	0	0	0	0	0	0	0	261	103	0	0	0	0	0	5	0	0	0	107	139	99	0	0	0	0	0	0	0	60	0	0	7	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	21	0	0	4	0	0	0	0	0	18	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0419	BL	16213	695	2603	13	96	442	0	2059	1002	292	1319	329	0	87	1157	0	0	0	62	0	189	0	109	0	122	0	0	241	0	0	55	54	57	46	0	994	0	103	35	0	0	6	0	15	3	59	13	0	0	0	0	0	7	15	189	0	159	1134	0	64	0	0	0	56	0	0	2	20	9	391	0	0	0	0	0	0	0	0	0	488	0	0	0	0	0	0	0	0	0	3	0	26	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0423	BL	5339	6	2424	291	245	466	0	0	1437	5303	32	690	26	51	37	970	0	0	1456	1186	0	787	39	61	38	77	255	268	0	0	225	73	23	0	117	9	100	0	485	6	0	823	0	0	0	63	236	0	11	0	0	0	51	0	96	4	31	61	0	28	0	4	49	26	0	0	0	0	0	2	3	0	0	0	0	0	0	15	0	28	0	0	0	0	0	3	0	0	0	0	7	4	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	35	0	0	0	0	7	0	0	62	6	0	0	0	4	0	0	0	0	0	0	8	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
